"Run Fondo";"Serie";"fecha";"Tipo de Rentabilidad";"Rentabilidad"
"8853";W-APV;2023-02-28;"6M";-1.22%
"8853";W-APV;2023-02-28;"1Y";-3.14%
"8853";W-APV;2023-02-28;YTD;"0.24%"
"8853";W-APV;2023-03-01;"1M";-0.22%
"8853";W-APV;2023-03-01;"3M";-0.26%
"8853";W-APV;2023-03-01;"6M";-1.13%
"8853";W-APV;2023-03-01;"1Y";-3.29%
"8853";W-APV;2023-03-01;YTD;"0.09%"
"8853";W-APV;2023-03-02;"1M";-0.47%
"8853";W-APV;2023-03-02;"3M";-0.46%
"8853";W-APV;2023-03-02;"6M";-1.71%
"8853";W-APV;2023-03-02;"1Y";-3.43%
"8853";W-APV;2023-03-02;YTD;-0.06%
"8853";W-APV;2023-03-03;"1M";-0.45%
"8853";W-APV;2023-03-03;"3M";-0.46%
"8853";W-APV;2023-03-03;"6M";-1.70%
"8853";W-APV;2023-03-03;"1Y";-3.42%
"8853";W-APV;2023-03-03;YTD;-0.06%
"8853";W-APV;2023-03-04;"1M";-0.45%
"8853";W-APV;2023-03-04;"3M";-0.46%
"8853";W-APV;2023-03-04;"6M";-1.70%
"8853";W-APV;2023-03-04;"1Y";-3.42%
"8853";W-APV;2023-03-04;YTD;-0.05%
"8853";W-APV;2023-03-05;"1M";-0.45%
"8853";W-APV;2023-03-05;"3M";-0.48%
"8853";W-APV;2023-03-05;"6M";-1.85%
"8853";W-APV;2023-03-05;"1Y";-3.41%
"8853";W-APV;2023-03-05;YTD;-0.04%
"8853";W-APV;2023-03-06;"1M";-0.28%
"8853";W-APV;2023-03-06;"3M";-0.37%
"8853";W-APV;2023-03-06;"6M";-1.70%
"8853";W-APV;2023-03-06;"1Y";-3.45%
"8853";W-APV;2023-03-06;YTD;-0.08%
"8853";W-APV;2023-03-07;"1M";-0.19%
"8853";W-APV;2023-03-07;"3M";-0.30%
"8853";W-APV;2023-03-07;"6M";-1.12%
"8853";W-APV;2023-03-07;"1Y";-3.38%
"8853";W-APV;2023-03-07;YTD;-0.01%
"8853";W-APV;2023-03-08;"1M";-0.37%
"8853";W-APV;2023-03-08;"3M";-0.45%
"8853";W-APV;2023-03-08;"6M";-1.23%
"8853";W-APV;2023-03-08;"1Y";-3.52%
"8853";W-APV;2023-03-08;YTD;-0.15%
"8853";W-APV;2023-03-09;"1M";-0.47%
"8853";W-APV;2023-03-09;"3M";-0.69%
"8853";W-APV;2023-03-09;"6M";-1.22%
"8853";W-APV;2023-03-09;"1Y";-3.68%
"8853";W-APV;2023-03-09;YTD;-0.32%
"8853";W-APV;2023-03-10;"1M";-0.16%
"8853";W-APV;2023-03-10;"3M";-0.49%
"8853";W-APV;2023-03-10;"6M";-1.03%
"8853";W-APV;2023-03-10;"1Y";-3.49%
"8853";W-APV;2023-03-10;YTD;-0.12%
"8853";W-APV;2023-03-11;"1M";-0.16%
"8853";W-APV;2023-03-11;"3M";-0.48%
"8853";W-APV;2023-03-11;"6M";-1.02%
"8853";W-APV;2023-03-11;"1Y";-3.48%
"8853";W-APV;2023-03-11;YTD;-0.11%
"8853";W-APV;2023-03-12;"1M";-0.15%
"8853";W-APV;2023-03-12;"3M";-0.36%
"8853";W-APV;2023-03-12;"6M";-0.95%
"8853";W-APV;2023-03-12;"1Y";-3.46%
"8853";W-APV;2023-03-12;YTD;-0.09%
"8853";W-APV;2023-03-13;"1M";"0.38%"
"8853";W-APV;2023-03-13;"3M";"0.04%"
"8853";W-APV;2023-03-13;"6M";-0.53%
"8853";W-APV;2023-03-13;"1Y";-2.99%
"8853";W-APV;2023-03-13;YTD;"0.39%"
"8853";W-APV;2023-03-14;"1M";"0.27%"
"8853";W-APV;2023-03-14;"3M";-0.12%
"8853";W-APV;2023-03-14;"6M";-0.64%
"8853";W-APV;2023-03-14;"1Y";-3.11%
"8853";W-APV;2023-03-14;YTD;"0.27%"
"8853";W-APV;2023-03-15;"1M";"0.48%"
"8853";W-APV;2023-03-15;"3M";"0.02%"
"8853";W-APV;2023-03-15;"6M";-0.36%
"8853";W-APV;2023-03-15;"1Y";-2.97%
"8853";W-APV;2023-03-15;YTD;"0.42%"
"8853";W-APV;2023-03-16;"1M";"0.55%"
"8853";W-APV;2023-03-16;"3M";"0.16%"
"8853";W-APV;2023-03-16;"6M";-0.29%
"8853";W-APV;2023-03-16;"1Y";-2.90%
"8853";W-APV;2023-03-16;YTD;"0.49%"
"8853";W-APV;2023-03-17;"1M";"0.55%"
"8853";W-APV;2023-03-17;"3M";"0.27%"
"8853";W-APV;2023-03-17;"6M";-0.18%
"8853";W-APV;2023-03-17;"1Y";-2.79%
"8853";W-APV;2023-03-17;YTD;"0.60%"
"8853";W-APV;2023-03-18;"1M";"0.56%"
"8853";W-APV;2023-03-18;"3M";"0.28%"
"8853";W-APV;2023-03-18;"6M";-0.17%
"8853";W-APV;2023-03-18;"1Y";-2.77%
"8853";W-APV;2023-03-18;YTD;"0.62%"
"8853";W-APV;2023-03-19;"1M";"0.57%"
"8853";W-APV;2023-03-19;"3M";"0.43%"
"8853";W-APV;2023-03-19;"6M";-0.16%
"8853";W-APV;2023-03-19;"1Y";-2.76%
"8853";W-APV;2023-03-19;YTD;"0.64%"
"8853";W-APV;2023-03-20;"1M";"0.60%"
"8853";W-APV;2023-03-20;"3M";"0.60%"
"8853";W-APV;2023-03-20;"6M";-0.14%
"8853";W-APV;2023-03-20;"1Y";-2.67%
"8853";W-APV;2023-03-20;YTD;"0.73%"
"8853";W-APV;2023-03-21;"1M";"0.72%"
"8853";W-APV;2023-03-21;"3M";"0.77%"
"8853";W-APV;2023-03-21;"6M";"0.05%"
"8853";W-APV;2023-03-21;"1Y";-2.65%
"8853";W-APV;2023-03-21;YTD;"0.74%"
"8853";W-APV;2023-03-22;"1M";"0.69%"
"8853";W-APV;2023-03-22;"3M";"0.72%"
"8853";W-APV;2023-03-22;"6M";"0.30%"
"8853";W-APV;2023-03-22;"1Y";-2.72%
"8853";W-APV;2023-03-22;YTD;"0.68%"
"8853";W-APV;2023-03-23;"1M";"0.94%"
"8853";W-APV;2023-03-23;"3M";"1.07%"
"8853";W-APV;2023-03-23;"6M";"0.62%"
"8853";W-APV;2023-03-23;"1Y";-2.48%
"8853";W-APV;2023-03-23;YTD;"0.92%"
"8853";W-APV;2023-03-24;"1M";"1.06%"
"8853";W-APV;2023-03-24;"3M";"1.30%"
"8853";W-APV;2023-03-24;"6M";"0.85%"
"8853";W-APV;2023-03-24;"1Y";-2.26%
"8853";W-APV;2023-03-24;YTD;"1.15%"
"8853";W-APV;2023-03-25;"1M";"1.06%"
"8853";W-APV;2023-03-25;"3M";"1.31%"
"8853";W-APV;2023-03-25;"6M";"0.86%"
"8853";W-APV;2023-03-25;"1Y";-2.24%
"8853";W-APV;2023-03-25;YTD;"1.17%"
"8853";W-APV;2023-03-26;"1M";"1.07%"
"8853";W-APV;2023-03-26;"3M";"1.43%"
"8853";W-APV;2023-03-26;"6M";"1.27%"
"8853";W-APV;2023-03-26;"1Y";-2.23%
"8853";W-APV;2023-03-26;YTD;"1.18%"
"8853";W-APV;2023-03-27;"1M";"0.81%"
"8853";W-APV;2023-03-27;"3M";"1.20%"
"8853";W-APV;2023-03-27;"6M";"1.74%"
"8853";W-APV;2023-03-27;"1Y";-2.40%
"8853";W-APV;2023-03-27;YTD;"1.00%"
"8853";W-APV;2023-03-28;"1M";"0.95%"
"8853";W-APV;2023-03-28;"3M";"1.35%"
"8853";W-APV;2023-03-28;"6M";"2.39%"
"8853";W-APV;2023-03-28;"1Y";-2.21%
"8853";W-APV;2023-03-28;YTD;"1.20%"
"8853";W-APV;2023-03-29;"1M";"0.98%"
"8853";W-APV;2023-03-29;"3M";"1.26%"
"8853";W-APV;2023-03-29;"6M";"2.63%"
"8853";W-APV;2023-03-29;"1Y";-2.19%
"8853";W-APV;2023-03-29;YTD;"1.22%"
"8853";W-APV;2023-03-30;"1M";"1.24%"
"8853";W-APV;2023-03-30;"3M";"1.48%"
"8853";W-APV;2023-03-30;"6M";"2.91%"
"8853";W-APV;2023-03-30;"1Y";-1.94%
"8853";W-APV;2023-03-30;YTD;"1.48%"
"8853";W-APV;2023-03-31;"1M";"1.32%"
"8853";W-APV;2023-03-31;"3M";"1.55%"
"8853";W-APV;2023-03-31;"6M";"2.99%"
"8853";W-APV;2023-03-31;"1Y";-1.86%
"8853";W-APV;2023-03-31;YTD;"1.56%"
"8853";W-APV;2023-04-01;"1M";"1.49%"
"8853";W-APV;2023-04-01;"3M";"1.56%"
"8853";W-APV;2023-04-01;"6M";"3.00%"
"8853";W-APV;2023-04-01;"1Y";-1.85%
"8853";W-APV;2023-04-01;YTD;"1.58%"
"8853";W-APV;2023-04-02;"1M";"1.66%"
"8853";W-APV;2023-04-02;"3M";"1.57%"
"8853";W-APV;2023-04-02;"6M";"3.01%"
"8853";W-APV;2023-04-02;"1Y";-1.83%
"8853";W-APV;2023-04-02;YTD;"1.59%"
"8853";W-APV;2023-04-03;"1M";"1.85%"
"8853";W-APV;2023-04-03;"3M";"1.85%"
"8853";W-APV;2023-04-03;"6M";"3.21%"
"8853";W-APV;2023-04-03;"1Y";-1.64%
"8853";W-APV;2023-04-03;YTD;"1.79%"
"8853";W-APV;2023-04-04;"1M";"1.78%"
"8853";W-APV;2023-04-04;"3M";"1.66%"
"8853";W-APV;2023-04-04;"6M";"3.30%"
"8853";W-APV;2023-04-04;"1Y";-1.70%
"8853";W-APV;2023-04-04;YTD;"1.73%"
"8853";W-APV;2023-04-05;"1M";"1.60%"
"8853";W-APV;2023-04-05;"3M";"1.49%"
"8853";W-APV;2023-04-05;"6M";"3.35%"
"8853";W-APV;2023-04-05;"1Y";-1.86%
"8853";W-APV;2023-04-05;YTD;"1.56%"
"8853";W-APV;2023-04-06;"1M";"1.94%"
"8853";W-APV;2023-04-06;"3M";"1.84%"
"8853";W-APV;2023-04-06;"6M";"3.95%"
"8853";W-APV;2023-04-06;"1Y";-1.58%
"8853";W-APV;2023-04-06;YTD;"1.86%"
"8853";W-APV;2023-04-07;"1M";"1.89%"
"8853";W-APV;2023-04-07;"3M";"1.85%"
"8853";W-APV;2023-04-07;"6M";"3.91%"
"8853";W-APV;2023-04-07;"1Y";-1.56%
"8853";W-APV;2023-04-07;YTD;"1.87%"
"8853";W-APV;2023-04-08;"1M";"2.05%"
"8853";W-APV;2023-04-08;"3M";"1.86%"
"8853";W-APV;2023-04-08;"6M";"3.92%"
"8853";W-APV;2023-04-08;"1Y";-1.55%
"8853";W-APV;2023-04-08;YTD;"1.89%"
"8853";W-APV;2023-04-09;"1M";"2.24%"
"8853";W-APV;2023-04-09;"3M";"1.81%"
"8853";W-APV;2023-04-09;"6M";"3.93%"
"8853";W-APV;2023-04-09;"1Y";-1.53%
"8853";W-APV;2023-04-09;YTD;"1.91%"
"8853";W-APV;2023-04-10;"1M";"1.89%"
"8853";W-APV;2023-04-10;"3M";"1.56%"
"8853";W-APV;2023-04-10;"6M";"3.77%"
"8853";W-APV;2023-04-10;"1Y";-1.67%
"8853";W-APV;2023-04-10;YTD;"1.76%"
"8853";W-APV;2023-04-11;"1M";"1.72%"
"8853";W-APV;2023-04-11;"3M";"1.26%"
"8853";W-APV;2023-04-11;"6M";"3.50%"
"8853";W-APV;2023-04-11;"1Y";-1.82%
"8853";W-APV;2023-04-11;YTD;"1.61%"
"8853";W-APV;2023-04-12;"1M";"1.63%"
"8853";W-APV;2023-04-12;"3M";"1.00%"
"8853";W-APV;2023-04-12;"6M";"3.46%"
"8853";W-APV;2023-04-12;"1Y";-1.88%
"8853";W-APV;2023-04-12;YTD;"1.54%"
"8853";W-APV;2023-04-13;"1M";"0.98%"
"8853";W-APV;2023-04-13;"3M";"0.86%"
"8853";W-APV;2023-04-13;"6M";"3.40%"
"8853";W-APV;2023-04-13;"1Y";-2.04%
"8853";W-APV;2023-04-13;YTD;"1.38%"
"8853";W-APV;2023-04-14;"1M";"1.10%"
"8853";W-APV;2023-04-14;"3M";"0.85%"
"8853";W-APV;2023-04-14;"6M";"3.30%"
"8853";W-APV;2023-04-14;"1Y";-2.04%
"8853";W-APV;2023-04-14;YTD;"1.38%"
"8853";W-APV;2023-04-15;"1M";"0.96%"
"8853";W-APV;2023-04-15;"3M";"0.85%"
"8853";W-APV;2023-04-15;"6M";"3.30%"
"8853";W-APV;2023-04-15;"1Y";-2.03%
"8853";W-APV;2023-04-15;YTD;"1.39%"
"8853";W-APV;2023-04-16;"1M";"0.90%"
"8853";W-APV;2023-04-16;"3M";"0.84%"
"8853";W-APV;2023-04-16;"6M";"3.30%"
"8853";W-APV;2023-04-16;"1Y";-2.03%
"8853";W-APV;2023-04-16;YTD;"1.39%"
"8853";W-APV;2023-04-17;"1M";"0.53%"
"8853";W-APV;2023-04-17;"3M";"0.56%"
"8853";W-APV;2023-04-17;"6M";"2.81%"
"8853";W-APV;2023-04-17;"1Y";-2.28%
"8853";W-APV;2023-04-17;YTD;"1.13%"
"8853";W-APV;2023-04-18;"1M";"0.43%"
"8853";W-APV;2023-04-18;"3M";"0.44%"
"8853";W-APV;2023-04-18;"6M";"2.74%"
"8853";W-APV;2023-04-18;"1Y";-2.35%
"8853";W-APV;2023-04-18;YTD;"1.05%"
"8853";W-APV;2023-04-19;"1M";"0.25%"
"8853";W-APV;2023-04-19;"3M";"0.33%"
"8853";W-APV;2023-04-19;"6M";"2.58%"
"8853";W-APV;2023-04-19;"1Y";-2.56%
"8853";W-APV;2023-04-19;YTD;"0.89%"
"8853";W-APV;2023-04-20;"1M";"0.01%"
"8853";W-APV;2023-04-20;"3M";"0.24%"
"8853";W-APV;2023-04-20;"6M";"2.45%"
"8853";W-APV;2023-04-20;"1Y";-2.58%
"8853";W-APV;2023-04-20;YTD;"0.74%"
"8853";W-APV;2023-04-21;"1M";-0.12%
"8853";W-APV;2023-04-21;"3M";"0.11%"
"8853";W-APV;2023-04-21;"6M";"2.21%"
"8853";W-APV;2023-04-21;"1Y";-2.61%
"8853";W-APV;2023-04-21;YTD;"0.62%"
"8853";W-APV;2023-04-22;"1M";-0.05%
"8853";W-APV;2023-04-22;"3M";"0.11%"
"8853";W-APV;2023-04-22;"6M";"2.21%"
"8853";W-APV;2023-04-22;"1Y";-2.61%
"8853";W-APV;2023-04-22;YTD;"0.62%"
"8853";W-APV;2023-04-23;"1M";-0.29%
"8853";W-APV;2023-04-23;"3M";"0.10%"
"8853";W-APV;2023-04-23;"6M";"2.21%"
"8853";W-APV;2023-04-23;"1Y";-2.59%
"8853";W-APV;2023-04-23;YTD;"0.63%"
"8853";W-APV;2023-04-24;"1M";-0.65%
"8853";W-APV;2023-04-24;"3M";-0.09%
"8853";W-APV;2023-04-24;"6M";"2.03%"
"8853";W-APV;2023-04-24;"1Y";-2.72%
"8853";W-APV;2023-04-24;YTD;"0.49%"
"8853";W-APV;2023-04-25;"1M";-0.73%
"8853";W-APV;2023-04-25;"3M";-0.12%
"8853";W-APV;2023-04-25;"6M";"1.95%"
"8853";W-APV;2023-04-25;"1Y";-2.77%
"8853";W-APV;2023-04-25;YTD;"0.43%"
"8853";W-APV;2023-04-26;"1M";-0.90%
"8853";W-APV;2023-04-26;"3M";-0.27%
"8853";W-APV;2023-04-26;"6M";"1.75%"
"8853";W-APV;2023-04-26;"1Y";-2.73%
"8853";W-APV;2023-04-26;YTD;"0.27%"
"8853";W-APV;2023-04-27;"1M";-0.76%
"8853";W-APV;2023-04-27;"3M";-0.31%
"8853";W-APV;2023-04-27;"6M";"1.63%"
"8853";W-APV;2023-04-27;"1Y";-2.78%
"8853";W-APV;2023-04-27;YTD;"0.24%"
"8853";W-APV;2023-04-28;"1M";-0.97%
"8853";W-APV;2023-04-28;"3M";-0.34%
"8853";W-APV;2023-04-28;"6M";"1.61%"
"8853";W-APV;2023-04-28;"1Y";-2.75%
"8853";W-APV;2023-04-28;YTD;"0.22%"
"8853";W-APV;2023-04-29;"1M";-0.98%
"8853";W-APV;2023-04-29;"3M";-0.34%
"8853";W-APV;2023-04-29;"6M";"1.61%"
"8853";W-APV;2023-04-29;"1Y";-2.59%
"8853";W-APV;2023-04-29;YTD;"0.22%"
"8853";W-APV;2023-04-30;"1M";-1.23%
"8853";W-APV;2023-04-30;"3M";-0.28%
"8853";W-APV;2023-04-30;"6M";"1.61%"
"8853";W-APV;2023-04-30;"1Y";-2.58%
"8853";W-APV;2023-04-30;YTD;"0.23%"
"8853";W-APV;2023-05-01;"1M";-1.32%
"8853";W-APV;2023-05-01;"3M";-0.07%
"8853";W-APV;2023-05-01;"6M";"1.59%"
"8853";W-APV;2023-05-01;"1Y";-2.57%
"8853";W-APV;2023-05-01;YTD;"0.24%"
"8853";W-APV;2023-05-02;"1M";-1.45%
"8853";W-APV;2023-05-02;"3M";-0.29%
"8853";W-APV;2023-05-02;"6M";"1.41%"
"8853";W-APV;2023-05-02;"1Y";-2.46%
"8853";W-APV;2023-05-02;YTD;"0.12%"
"8853";W-APV;2023-05-03;"1M";-1.52%
"8853";W-APV;2023-05-03;"3M";-0.14%
"8853";W-APV;2023-05-03;"6M";"1.51%"
"8853";W-APV;2023-05-03;"1Y";-2.29%
"8853";W-APV;2023-05-03;YTD;"0.25%"
"8853";W-APV;2023-05-04;"1M";-1.48%
"8853";W-APV;2023-05-04;"3M";-0.18%
"8853";W-APV;2023-05-04;"6M";"1.33%"
"8853";W-APV;2023-05-04;"1Y";-2.19%
"8853";W-APV;2023-05-04;YTD;"0.22%"
"8853";W-APV;2023-05-05;"1M";-1.49%
"8853";W-APV;2023-05-05;"3M";-0.36%
"8853";W-APV;2023-05-05;"6M";"1.15%"
"8853";W-APV;2023-05-05;"1Y";-2.18%
"8853";W-APV;2023-05-05;YTD;"0.05%"
"8853";W-APV;2023-05-06;"1M";-1.76%
"8853";W-APV;2023-05-06;"3M";-0.14%
"8853";W-APV;2023-05-06;"6M";"1.15%"
"8853";W-APV;2023-05-06;"1Y";-2.15%
"8853";W-APV;2023-05-06;YTD;"0.06%"
"8853";W-APV;2023-05-07;"1M";-1.77%
"8853";W-APV;2023-05-07;"3M";-0.11%
"8853";W-APV;2023-05-07;"6M";"1.01%"
"8853";W-APV;2023-05-07;"1Y";-2.14%
"8853";W-APV;2023-05-07;YTD;"0.07%"
"8853";W-APV;2023-05-08;"1M";-1.93%
"8853";W-APV;2023-05-08;"3M";-0.30%
"8853";W-APV;2023-05-08;"6M";"0.90%"
"8853";W-APV;2023-05-08;"1Y";-2.28%
"8853";W-APV;2023-05-08;YTD;-0.08%
"8853";W-APV;2023-05-09;"1M";-2.06%
"8853";W-APV;2023-05-09;"3M";-0.34%
"8853";W-APV;2023-05-09;"6M";"0.30%"
"8853";W-APV;2023-05-09;"1Y";-2.09%
"8853";W-APV;2023-05-09;YTD;-0.20%
"8853";W-APV;2023-05-10;"1M";-1.77%
"8853";W-APV;2023-05-10;"3M";-0.08%
"8853";W-APV;2023-05-10;"6M";"0.02%"
"8853";W-APV;2023-05-10;"1Y";-1.90%
"8853";W-APV;2023-05-10;YTD;-0.04%
"8853";W-APV;2023-05-11;"1M";-1.70%
"8853";W-APV;2023-05-11;"3M";-0.16%
"8853";W-APV;2023-05-11;"6M";-0.14%
"8853";W-APV;2023-05-11;"1Y";-2.11%
"8853";W-APV;2023-05-11;YTD;-0.12%
"8853";W-APV;2023-05-12;"1M";-1.72%
"8853";W-APV;2023-05-12;"3M";-0.26%
"8853";W-APV;2023-05-12;"6M";-0.24%
"8853";W-APV;2023-05-12;"1Y";-2.24%
"8853";W-APV;2023-05-12;YTD;-0.21%
"8853";W-APV;2023-05-13;"1M";-1.55%
"8853";W-APV;2023-05-13;"3M";-0.21%
"8853";W-APV;2023-05-13;"6M";-0.23%
"8853";W-APV;2023-05-13;"1Y";-2.24%
"8853";W-APV;2023-05-13;YTD;-0.19%
"8853";W-APV;2023-05-14;"1M";-1.54%
"8853";W-APV;2023-05-14;"3M";-0.18%
"8853";W-APV;2023-05-14;"6M";-0.31%
"8853";W-APV;2023-05-14;"1Y";-2.23%
"8853";W-APV;2023-05-14;YTD;-0.18%
"8853";W-APV;2023-05-15;"1M";-1.76%
"8853";W-APV;2023-05-15;"3M";-0.33%
"8853";W-APV;2023-05-15;"6M";-1.13%
"8853";W-APV;2023-05-15;"1Y";-2.45%
"8853";W-APV;2023-05-15;YTD;-0.40%
"8853";W-APV;2023-05-16;"1M";-1.79%
"8853";W-APV;2023-05-16;"3M";-0.36%
"8853";W-APV;2023-05-16;"6M";-1.30%
"8853";W-APV;2023-05-16;"1Y";-2.56%
"8853";W-APV;2023-05-16;YTD;-0.42%
"8853";W-APV;2023-05-17;"1M";-1.37%
"8853";W-APV;2023-05-17;"3M";-0.31%
"8853";W-APV;2023-05-17;"6M";-0.79%
"8853";W-APV;2023-05-17;"1Y";-2.55%
"8853";W-APV;2023-05-17;YTD;-0.25%
"8853";W-APV;2023-05-18;"1M";-1.38%
"8853";W-APV;2023-05-18;"3M";-0.40%
"8853";W-APV;2023-05-18;"6M";-0.83%
"8853";W-APV;2023-05-18;"1Y";-2.63%
"8853";W-APV;2023-05-18;YTD;-0.34%
"8853";W-APV;2023-05-19;"1M";-1.30%
"8853";W-APV;2023-05-19;"3M";-0.50%
"8853";W-APV;2023-05-19;"6M";-0.93%
"8853";W-APV;2023-05-19;"1Y";-2.93%
"8853";W-APV;2023-05-19;YTD;-0.43%
"8853";W-APV;2023-05-20;"1M";-1.14%
"8853";W-APV;2023-05-20;"3M";-0.53%
"8853";W-APV;2023-05-20;"6M";-0.92%
"8853";W-APV;2023-05-20;"1Y";-2.94%
"8853";W-APV;2023-05-20;YTD;-0.41%
"8853";W-APV;2023-05-21;"1M";-1.01%
"8853";W-APV;2023-05-21;"3M";-0.42%
"8853";W-APV;2023-05-21;"6M";-1.02%
"8853";W-APV;2023-05-21;"1Y";-2.92%
"8853";W-APV;2023-05-21;YTD;-0.40%
"8853";W-APV;2023-05-22;"1M";-1.10%
"8853";W-APV;2023-05-22;"3M";-0.46%
"8853";W-APV;2023-05-22;"6M";-1.11%
"8853";W-APV;2023-05-22;"1Y";-3.00%
"8853";W-APV;2023-05-22;YTD;-0.48%
"8853";W-APV;2023-05-23;"1M";-1.28%
"8853";W-APV;2023-05-23;"3M";-0.64%
"8853";W-APV;2023-05-23;"6M";-1.06%
"8853";W-APV;2023-05-23;"1Y";-3.21%
"8853";W-APV;2023-05-23;YTD;-0.65%
"8853";W-APV;2023-05-24;"1M";-0.99%
"8853";W-APV;2023-05-24;"3M";-0.60%
"8853";W-APV;2023-05-24;"6M";-0.86%
"8853";W-APV;2023-05-24;"1Y";-3.15%
"8853";W-APV;2023-05-24;YTD;-0.51%
"8853";W-APV;2023-05-25;"1M";-1.02%
"8853";W-APV;2023-05-25;"3M";-0.70%
"8853";W-APV;2023-05-25;"6M";-0.96%
"8853";W-APV;2023-05-25;"1Y";-3.18%
"8853";W-APV;2023-05-25;YTD;-0.59%
"8853";W-APV;2023-05-26;"1M";-1.03%
"8853";W-APV;2023-05-26;"3M";-0.87%
"8853";W-APV;2023-05-26;"6M";-1.13%
"8853";W-APV;2023-05-26;"1Y";-3.16%
"8853";W-APV;2023-05-26;YTD;-0.76%
"8853";W-APV;2023-05-27;"1M";-0.98%
"8853";W-APV;2023-05-27;"3M";-0.94%
"8853";W-APV;2023-05-27;"6M";-1.13%
"8853";W-APV;2023-05-27;"1Y";-3.19%
"8853";W-APV;2023-05-27;YTD;-0.75%
"8853";W-APV;2023-05-28;"1M";-0.95%
"8853";W-APV;2023-05-28;"3M";-0.97%
"8853";W-APV;2023-05-28;"6M";-1.05%
"8853";W-APV;2023-05-28;"1Y";-3.18%
"8853";W-APV;2023-05-28;YTD;-0.73%
"8853";W-APV;2023-05-29;"1M";-0.77%
"8853";W-APV;2023-05-29;"3M";-0.79%
"8853";W-APV;2023-05-29;"6M";-0.94%
"8853";W-APV;2023-05-29;"1Y";-3.00%
"8853";W-APV;2023-05-29;YTD;-0.55%
"8853";W-APV;2023-05-30;"1M";-0.88%
"8853";W-APV;2023-05-30;"3M";-0.89%
"8853";W-APV;2023-05-30;"6M";-0.75%
"8853";W-APV;2023-05-30;"1Y";-2.96%
"8853";W-APV;2023-05-30;YTD;-0.65%
"8853";W-APV;2023-05-31;"1M";-0.70%
"8853";W-APV;2023-05-31;"3M";-0.71%
"8853";W-APV;2023-05-31;"6M";-0.57%
"8853";W-APV;2023-05-31;"1Y";-2.85%
"8853";W-APV;2023-05-31;YTD;-0.47%
"8853";W-APV;2023-06-01;"1M";-0.59%
"8853";W-APV;2023-06-01;"3M";-0.44%
"8853";W-APV;2023-06-01;"6M";-0.70%
"8853";W-APV;2023-06-01;"1Y";-2.85%
"8853";W-APV;2023-06-01;YTD;-0.36%
"8853";W-APV;2023-06-02;"1M";-0.46%
"8853";W-APV;2023-06-02;"3M";-0.27%
"8853";W-APV;2023-06-02;"6M";-0.73%
"8853";W-APV;2023-06-02;"1Y";-2.83%
"8853";W-APV;2023-06-02;YTD;-0.34%
"8853";W-APV;2023-06-03;"1M";-0.57%
"8853";W-APV;2023-06-03;"3M";-0.27%
"8853";W-APV;2023-06-03;"6M";-0.72%
"8853";W-APV;2023-06-03;"1Y";-2.74%
"8853";W-APV;2023-06-03;YTD;-0.32%
"8853";W-APV;2023-06-04;"1M";-0.52%
"8853";W-APV;2023-06-04;"3M";-0.26%
"8853";W-APV;2023-06-04;"6M";-0.72%
"8853";W-APV;2023-06-04;"1Y";-2.73%
"8853";W-APV;2023-06-04;YTD;-0.31%
"8853";W-APV;2023-06-05;"1M";-0.19%
"8853";W-APV;2023-06-05;"3M";-0.09%
"8853";W-APV;2023-06-05;"6M";-0.58%
"8853";W-APV;2023-06-05;"1Y";-2.56%
"8853";W-APV;2023-06-05;YTD;-0.13%
"8853";W-APV;2023-06-06;"1M";-0.24%
"8853";W-APV;2023-06-06;"3M";-0.11%
"8853";W-APV;2023-06-06;"6M";-0.48%
"8853";W-APV;2023-06-06;"1Y";-2.57%
"8853";W-APV;2023-06-06;YTD;-0.18%
"8853";W-APV;2023-06-07;"1M";-0.04%
"8853";W-APV;2023-06-07;"3M";"0.04%"
"8853";W-APV;2023-06-07;"6M";-0.26%
"8853";W-APV;2023-06-07;"1Y";-2.25%
"8853";W-APV;2023-06-07;YTD;"0.03%"
"8853";W-APV;2023-06-08;"1M";-0.09%
"8853";W-APV;2023-06-08;"3M";-0.01%
"8853";W-APV;2023-06-08;"6M";-0.46%
"8853";W-APV;2023-06-08;"1Y";-2.28%
"8853";W-APV;2023-06-08;YTD;-0.17%
"8853";W-APV;2023-06-09;"1M";"0.14%"
"8853";W-APV;2023-06-09;"3M";"0.26%"
"8853";W-APV;2023-06-09;"6M";-0.43%
"8853";W-APV;2023-06-09;"1Y";-2.13%
"8853";W-APV;2023-06-09;YTD;-0.06%
"8853";W-APV;2023-06-10;"1M";-0.01%
"8853";W-APV;2023-06-10;"3M";"0.08%"
"8853";W-APV;2023-06-10;"6M";-0.42%
"8853";W-APV;2023-06-10;"1Y";-2.17%
"8853";W-APV;2023-06-10;YTD;-0.05%
"8853";W-APV;2023-06-11;"1M";"0.09%"
"8853";W-APV;2023-06-11;"3M";"0.08%"
"8853";W-APV;2023-06-11;"6M";-0.41%
"8853";W-APV;2023-06-11;"1Y";-2.15%
"8853";W-APV;2023-06-11;YTD;-0.03%
"8853";W-APV;2023-06-12;"1M";"0.09%"
"8853";W-APV;2023-06-12;"3M";-0.02%
"8853";W-APV;2023-06-12;"6M";-0.38%
"8853";W-APV;2023-06-12;"1Y";-2.23%
"8853";W-APV;2023-06-12;YTD;-0.11%
"8853";W-APV;2023-06-13;"1M";"0.15%"
"8853";W-APV;2023-06-13;"3M";-0.44%
